idpackets_db,STX,length,"Sequence Number",Direct,CMD,"Sensor ID","Sensor Number",Data,Checksum,ETX,Time
11680,33,0074,d0,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a32393a33315d20526563762042696f20446174612050445b315d204143545b345d2042525b32315d2048525b37375d20585b3235355d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,b7,55,"12/03/2022, 19:26:44.408121"
11681,33,0074,d1,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a32393a33365d20526563762042696f20446174612050445b315d204143545b375d2042525b31355d2048525b38345d20585b3235355d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,c1,55,"12/03/2022, 19:26:49.425666"
11682,33,0072,d2,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a32393a34315d20526563762042696f20446174612050445b315d204143545b395d2042525b31335d2048525b38345d20585b315d20595b365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,51,55,"12/03/2022, 19:26:54.458445"
11683,33,0072,d3,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a32393a34365d20526563762042696f20446174612050445b315d204143545b365d2042525b31375d2048525b36355d20585b305d20595b385d204261745b3130305d20436f6d5b305d20525353495b2d31305d,58,55,"12/03/2022, 19:26:59.381125"
11684,33,0072,d4,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a32393a35315d20526563762042696f20446174612050445b315d204143545b385d2042525b32315d2048525b37395d20585b305d20595b375d204261745b3130305d20436f6d5b305d20525353495b2d31305d,56,55,"12/03/2022, 19:27:04.403545"
11685,33,0072,d5,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a32393a35365d20526563762042696f20446174612050445b315d204143545b335d2042525b32365d2048525b36305d20585b305d20595b375d204261745b3130305d20436f6d5b305d20525353495b2d31305d,52,55,"12/03/2022, 19:27:09.426544"
11686,33,009a,d6,91,37,ff,ff,0b0802006400f600000000000000000001ffffff12016400f600000000000000000001ffffff13016400f600000000000000000001ffffff40016400f6190000000000061c0101ffffff41016400f6270000000000061c0101ffffff23016400f63c0000000000061d3801ffffff24016400f61a0000000000061d3801ffffff25016400f6030000000000061d3801010007,1f,55,"12/03/2022, 19:27:13.957150"
11687,33,003a,d7,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30363a33303a30315d2053656e6420506572696f6420446174612047575b3135365d,e2,55,"12/03/2022, 19:27:14.150511"
11688,33,005b,d8,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a33303a30315d20526561642054656d7020446174612054656d705b32352e3527435d204261745b3130305d20436f6d5b305d20525353495b2d31305d,42,55,"12/03/2022, 19:27:14.343592"
11689,33,0057,d9,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a33303a30315d20526563762054656d7020446174612054656d705b32355d204261745b3130305d20436f6d5b305d20525353495b2d31305d,86,55,"12/03/2022, 19:27:14.535914"
11690,33,0058,da,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a33303a30315d20526561642048756d20446174612048756d5b33392e34255d204261745b3130305d20436f6d5b305d20525353495b2d31305d,28,55,"12/03/2022, 19:27:14.729048"
11691,33,0055,db,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a33303a30315d20526563762048756d20446174612048756d5b33395d204261745b3130305d20436f6d5b305d20525353495b2d31305d,b3,55,"12/03/2022, 19:27:14.922763"
11692,33,0036,dc,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30363a33303a30315d20203d3d3d3e2041444320417665725b323538375d,63,55,"12/03/2022, 19:27:15.116281"
11693,33,0072,dd,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a33303a30325d20526563762042696f20446174612050445b315d204143545b395d2042525b32345d2048525b36335d20585b305d20595b355d204261745b3130305d20436f6d5b305d20525353495b2d31305d,4e,55,"12/03/2022, 19:27:15.312377"
11694,33,006f,de,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30363a33303a30345d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33345d,e2,55,"12/03/2022, 19:27:17.180527"
11695,33,0073,df,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30363a33303a30345d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d33345d,51,55,"12/03/2022, 19:27:17.374101"
